multi-process
fuzzer-multi-pls-bro
         1675627 function calls (1390308 primitive calls) in 52.588 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 client.py:847(MultiCall)
        1    0.000    0.000    0.000    0.000 client.py:1423(UnimplementedFileMode)
        1    0.000    0.000    0.000    0.000 client.py:1464(RemoteDisconnected)
        1    0.000    0.000    0.000    0.000 timeout.py:38(_local_handler)
        1    0.000    0.000    0.000    0.000 six.py:139(MovedAttribute)
        1    0.000    0.000    0.000    0.000 threading.py:1281(_DummyThread)
        1    0.000    0.000    0.000    0.000 typing.py:290(_Immutable)
        1    0.000    0.000    0.000    0.000 client.py:187(Error)
        1    0.000    0.000    0.000    0.000 six.py:86(_LazyDescr)
        1    0.000    0.000    0.000    0.000 {method 'remove' of 'list' objects}
        1    0.000    0.000    0.000    0.000 typing.py:933(_TypingEmpty)
        1    0.000    0.000    0.000    0.000 configparser.py:1224(SafeConfigParser)
        1    0.000    0.000    0.000    0.000 six.py:366(Module_six_moves_urllib_error)
        1    0.000    0.000    0.000    0.000 six.py:386(Module_six_moves_urllib_request)
        1    0.000    0.000    0.000    0.000 {method 'count' of 'list' objects}
        1    0.000    0.000    0.000    0.000 typing.py:281(_Final)
        1    0.000    0.000    0.000    0.000 typing.py:1606(NamedTupleMeta)
        1    0.000    0.000    0.000    0.000 getdents.py:9(linux_dirent)
        1    0.000    0.000    0.000    0.000 client.py:426(ExpatParser)
        1    0.000    0.000    0.000    0.000 client.py:831(MultiCallIterator)
        1    0.000    0.000    0.000    0.000 client.py:1100(_Method)
        1    0.000    0.000    0.000    0.000 client.py:201(ProtocolError)
        1    0.000    0.000    0.000    0.000 timeout.py:13(_DummyContextClass)
        1    0.000    0.000    0.000    0.000 timeout.py:19(_countdown_handler)
        1    0.000    0.000    0.000    0.000 timeout.py:55(TimeoutDefault)
        1    0.000    0.000    0.000    0.000 timeout.py:59(Maximum)
        1    0.000    0.000    0.000    0.000 __init__.py:140(_Tls_DictStack)
        1    0.000    0.000    0.000    0.000 six.py:324(Module_six_moves_urllib_parse)
        1    0.000    0.000    0.000    0.000 __init__.py:1038(StreamHandler)
        1    0.000    0.000    0.000    0.000 process.py:389(_MainProcess)
        1    0.000    0.000    0.000    0.000 pickle.py:97(_Stop)
        1    0.000    0.000    0.000    0.000 threading.py:456(BoundedSemaphore)
        1    0.000    0.000    0.000    0.000 {method 'index' of 'tuple' objects}
        1    0.000    0.000    0.000    0.000 term.py:181(Cell)
        1    0.000    0.000    0.000    0.000 args.py:65(PwnlibArgs)
        1    0.000    0.000    0.000    0.000 {method 'strip' of 'bytes' objects}
        1    0.000    0.000    0.000    0.000 {built-in method _thread._set_sentinel}
        1    0.000    0.000    0.000    0.000 client.py:233(Fault)
        1    0.000    0.000    0.000    0.000 six.py:229(_MovedItems)
        1    0.000    0.000    0.000    0.000 threading.py:1260(_MainThread)
        1    0.000    0.000    0.000    0.000 version.py:61(InvalidVersion)
        1    0.000    0.000    0.000    0.000 client.py:1452(BadStatusLine)
        1    0.000    0.000    0.000    0.000 client.py:220(ResponseError)
        1    0.000    0.000    0.000    0.000 completer.py:85(PathCompleter)
        1    0.000    0.000    0.000    0.000 contextlib.py:479(__enter__)
        1    0.000    0.000    0.000    0.000 {built-in method sys.audit}
        1    0.000    0.000    0.000    0.000 typing.py:1753(TypedDict)
        1    0.000    0.000    0.000    0.000 version.py:490(<lambda>)
        1    0.000    0.000    0.000    0.000 configparser.py:1187(converters)
        1    0.000    0.000    0.000    0.000 keymap.py:112(on_nomatch)
        1    0.000    0.000    0.000    0.000 subprocess.py:904(__enter__)
        1    0.000    0.000    0.000    0.000 {built-in method builtins.iter}
        1    0.000    0.000    0.000    0.000 typing.py:1742(<dictcomp>)
        1    0.000    0.000    0.000    0.000 version.py:461(_parse_local_version)
        1    0.000    0.000    0.000    0.000 version.py:1(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:1121(FileHandler)
        1    0.000    0.000    0.000    0.000 typing.py:1023(Protocol)


